date,product_id,product_name,category,store_location,units_sold,orders,price,revenue,stock_level,reorder_point
2026-03-08,P010,Sports Hoodie,Sportswear,Berlin,6,3,68.45,410.68,109,58
2026-03-09,P001,Basic T-Shirt,Clothing,Düsseldorf,36,17,42.93,1545.48,73,43
2026-03-09,P001,Basic T-Shirt,Clothing,Essen,18,13,44.46,800.24,119,56
2026-03-09,P001,Basic T-Shirt,Clothing,Köln,10,6,30.05,300.48,117,36
2026-03-09,P001,Basic T-Shirt,Clothing,München,10,4,33.91,339.14,103,33
2026-03-09,P001,Basic T-Shirt,Clothing,Berlin,13,6,75.88,986.46,101,33
2026-03-09,P002,Slim Jeans,Clothing,Düsseldorf,18,9,75.44,1357.95,86,53
2026-03-09,P002,Slim Jeans,Clothing,Essen,8,5,32.09,256.7,102,53
2026-03-09,P002,Slim Jeans,Clothing,Köln,32,28,71.04,2273.22,89,57
2026-03-09,P002,Slim Jeans,Clothing,München,16,9,24.35,389.55,86,41
2026-03-09,P002,Slim Jeans,Clothing,Berlin,3,1,36.5,109.51,91,42
2026-03-09,P003,Summer Dress,Clothing,Düsseldorf,9,5,44.28,398.54,107,41
2026-03-09,P003,Summer Dress,Clothing,Essen,29,22,53.43,1549.48,70,43
2026-03-09,P003,Summer Dress,Clothing,Köln,34,18,32.61,1108.86,112,54
2026-03-09,P003,Summer Dress,Clothing,München,19,12,50.77,964.58,71,38
2026-03-09,P003,Summer Dress,Clothing,Berlin,5,4,32.46,162.29,86,35
2026-03-09,P004,Sneakers,Shoes,Düsseldorf,16,6,51.55,824.82,57,46
2026-03-09,P004,Sneakers,Shoes,Essen,9,6,114.7,1032.34,124,38
2026-03-09,P004,Sneakers,Shoes,Köln,9,4,136.51,1228.55,119,40
2026-03-09,P004,Sneakers,Shoes,München,29,17,106.13,3077.76,50,36
2026-03-09,P004,Sneakers,Shoes,Berlin,29,17,125.27,3632.9,105,45
2026-03-09,P005,Leather Boots,Shoes,Düsseldorf,14,9,138.14,1934.02,60,38
2026-03-09,P005,Leather Boots,Shoes,Essen,27,17,118.86,3209.25,49,45
2026-03-09,P005,Leather Boots,Shoes,Köln,6,2,94.93,569.57,97,26
2026-03-09,P005,Leather Boots,Shoes,München,8,4,141.31,1130.5,66,30
2026-03-09,P005,Leather Boots,Shoes,Berlin,14,6,91.66,1283.29,134,46
2026-03-09,P006,Handbag,Accessories,Düsseldorf,14,8,52.1,729.38,52,49
2026-03-09,P006,Handbag,Accessories,Essen,9,4,62.61,563.45,90,33
2026-03-09,P006,Handbag,Accessories,Köln,23,9,92.42,2125.61,104,31
2026-03-09,P006,Handbag,Accessories,München,17,10,39.97,679.5,71,35
2026-03-09,P006,Handbag,Accessories,Berlin,25,14,92.65,2316.29,82,32
2026-03-09,P007,Belt,Accessories,Düsseldorf,12,6,76.1,913.15,116,25
2026-03-09,P007,Belt,Accessories,Essen,13,9,80.82,1050.65,45,43
2026-03-09,P007,Belt,Accessories,Köln,22,11,36.25,797.4,46,36
2026-03-09,P007,Belt,Accessories,München,15,11,85.91,1288.66,90,36
2026-03-09,P007,Belt,Accessories,Berlin,25,18,18.04,450.91,94,41
2026-03-09,P008,Winter Jacket,Outerwear,Düsseldorf,14,7,146.74,2054.35,100,54
2026-03-09,P008,Winter Jacket,Outerwear,Essen,11,7,184.42,2028.64,97,59
2026-03-09,P008,Winter Jacket,Outerwear,Köln,1,1,93.08,93.08,92,39
2026-03-09,P008,Winter Jacket,Outerwear,München,28,15,143.91,4029.5,120,44
2026-03-09,P008,Winter Jacket,Outerwear,Berlin,24,16,199.98,4799.61,88,42
2026-03-09,P009,Blazer,Outerwear,Düsseldorf,8,5,111.73,893.81,131,27
2026-03-09,P009,Blazer,Outerwear,Essen,21,9,162.57,3413.95,125,56
2026-03-09,P009,Blazer,Outerwear,Köln,15,6,145.08,2176.2,71,32
2026-03-09,P009,Blazer,Outerwear,München,16,9,198.75,3180.04,66,35
2026-03-09,P009,Blazer,Outerwear,Berlin,1,1,215.61,215.61,189,34
2026-03-09,P010,Sports Hoodie,Sportswear,Düsseldorf,12,6,104.69,1256.23,107,36
2026-03-09,P010,Sports Hoodie,Sportswear,Essen,14,6,48.61,680.52,133,44
2026-03-09,P010,Sports Hoodie,Sportswear,Köln,28,14,95.94,2686.23,70,51
2026-03-09,P010,Sports Hoodie,Sportswear,München,0,1,64.93,0.0,111,46
2026-03-09,P010,Sports Hoodie,Sportswear,Berlin,10,5,55.84,558.35,92,28
2026-03-10,P001,Basic T-Shirt,Clothing,Düsseldorf,11,4,72.93,802.21,69,39
2026-03-10,P001,Basic T-Shirt,Clothing,Essen,19,10,53.61,1018.66,63,54
2026-03-10,P001,Basic T-Shirt,Clothing,Köln,29,18,40.54,1175.61,75,25
2026-03-10,P001,Basic T-Shirt,Clothing,München,7,3,44.15,309.02,136,52
2026-03-10,P001,Basic T-Shirt,Clothing,Berlin,14,6,53.6,750.39,72,52
2026-03-10,P002,Slim Jeans,Clothing,Düsseldorf,19,15,59.91,1138.33,84,46
2026-03-10,P002,Slim Jeans,Clothing,Essen,22,8,78.56,1728.36,38,57
2026-03-10,P002,Slim Jeans,Clothing,Köln,28,18,60.92,1705.88,60,46
2026-03-10,P002,Slim Jeans,Clothing,München,12,8,71.07,852.81,130,39
2026-03-10,P002,Slim Jeans,Clothing,Berlin,29,19,41.38,1200.14,73,42
2026-03-10,P003,Summer Dress,Clothing,Düsseldorf,15,6,32.9,493.46,53,44
2026-03-10,P003,Summer Dress,Clothing,Essen,23,11,43.51,1000.72,112,51
2026-03-10,P003,Summer Dress,Clothing,Köln,8,5,61.23,489.82,132,56
2026-03-10,P003,Summer Dress,Clothing,München,13,7,70.46,916.02,103,25
2026-03-10,P003,Summer Dress,Clothing,Berlin,24,11,26.98,647.43,110,55
2026-03-10,P004,Sneakers,Shoes,Düsseldorf,25,10,76.63,1915.78,68,50
2026-03-10,P004,Sneakers,Shoes,Essen,17,7,101.73,1729.38,136,34
2026-03-10,P004,Sneakers,Shoes,Köln,20,9,125.79,2515.77,111,58
2026-03-10,P004,Sneakers,Shoes,München,8,4,114.27,914.16,83,49
2026-03-10,P004,Sneakers,Shoes,Berlin,15,7,53.18,797.71,122,32
2026-03-10,P005,Leather Boots,Shoes,Düsseldorf,9,5,105.26,947.36,80,46
2026-03-10,P005,Leather Boots,Shoes,Essen,18,7,117.5,2115.08,136,29
2026-03-10,P005,Leather Boots,Shoes,Köln,16,6,76.76,1228.12,106,54
2026-03-10,P005,Leather Boots,Shoes,München,12,5,115.69,1388.22,78,34
2026-03-10,P005,Leather Boots,Shoes,Berlin,9,3,90.28,812.48,108,41
2026-03-10,P006,Handbag,Accessories,Düsseldorf,23,9,94.4,2171.27,99,28
2026-03-10,P006,Handbag,Accessories,Essen,5,2,46.36,231.79,157,48
2026-03-10,P006,Handbag,Accessories,Köln,28,12,50.5,1413.99,101,58
2026-03-10,P006,Handbag,Accessories,München,18,9,29.67,534.01,77,48
2026-03-10,P006,Handbag,Accessories,Berlin,25,18,52.48,1312.01,115,54
2026-03-10,P007,Belt,Accessories,Düsseldorf,19,8,78.39,1489.44,62,36
2026-03-10,P007,Belt,Accessories,Essen,30,15,34.0,1020.1,126,27
2026-03-10,P007,Belt,Accessories,Köln,10,8,43.72,437.21,91,39
2026-03-10,P007,Belt,Accessories,München,13,7,77.2,1003.63,112,51
2026-03-10,P007,Belt,Accessories,Berlin,0,1,51.88,0.0,118,37
2026-03-10,P008,Winter Jacket,Outerwear,Düsseldorf,12,7,204.9,2458.81,89,49
2026-03-10,P008,Winter Jacket,Outerwear,Essen,12,6,86.08,1032.99,104,54
2026-03-10,P008,Winter Jacket,Outerwear,Köln,0,1,179.72,0.0,99,39
2026-03-10,P008,Winter Jacket,Outerwear,München,12,6,197.82,2373.86,110,42
2026-03-10,P008,Winter Jacket,Outerwear,Berlin,14,6,164.74,2306.34,141,41
2026-03-10,P009,Blazer,Outerwear,Düsseldorf,13,6,128.35,1668.52,76,31
2026-03-10,P009,Blazer,Outerwear,Essen,18,7,151.1,2719.82,103,56
2026-03-10,P009,Blazer,Outerwear,Köln,13,5,157.88,2052.45,93,41
2026-03-10,P009,Blazer,Outerwear,München,34,16,127.13,4322.39,58,59
2026-03-10,P009,Blazer,Outerwear,Berlin,19,7,163.59,3108.18,106,42
2026-03-10,P010,Sports Hoodie,Sportswear,Düsseldorf,32,15,70.33,2250.57,71,45
2026-03-10,P010,Sports Hoodie,Sportswear,Essen,18,8,87.29,1571.2,90,28
2026-03-10,P010,Sports Hoodie,Sportswear,Köln,7,3,70.44,493.07,85,45
2026-03-10,P010,Sports Hoodie,Sportswear,München,6,4,37.31,223.88,128,51
2026-03-10,P010,Sports Hoodie,Sportswear,Berlin,6,2,58.36,350.18,111,43
2026-03-11,P001,Basic T-Shirt,Clothing,Düsseldorf,2,1,21.57,43.14,86,44
2026-03-11,P001,Basic T-Shirt,Clothing,Essen,16,11,61.73,987.68,123,48
2026-03-11,P001,Basic T-Shirt,Clothing,Köln,5,2,42.28,211.42,108,52
2026-03-11,P001,Basic T-Shirt,Clothing,München,14,7,56.55,791.71,106,30
2026-03-11,P001,Basic T-Shirt,Clothing,Berlin,25,11,48.85,1221.21,74,41
2026-03-11,P002,Slim Jeans,Clothing,Düsseldorf,19,11,41.33,785.33,79,34
2026-03-11,P002,Slim Jeans,Clothing,Essen,22,8,54.08,1189.8,100,39
2026-03-11,P002,Slim Jeans,Clothing,Köln,20,10,37.26,745.28,111,25
2026-03-11,P002,Slim Jeans,Clothing,München,17,14,57.11,970.86,91,54
2026-03-11,P002,Slim Jeans,Clothing,Berlin,15,6,41.74,626.14,42,28
2026-03-11,P003,Summer Dress,Clothing,Düsseldorf,6,4,30.49,182.93,62,42
2026-03-11,P003,Summer Dress,Clothing,Essen,15,7,73.0,1095.0,61,49
2026-03-11,P003,Summer Dress,Clothing,Köln,13,5,79.09,1028.16,93,50
2026-03-11,P003,Summer Dress,Clothing,München,16,6,66.02,1056.29,130,28
2026-03-11,P003,Summer Dress,Clothing,Berlin,15,8,69.1,1036.56,40,47
2026-03-11,P004,Sneakers,Shoes,Düsseldorf,9,4,52.27,470.42,103,34
2026-03-11,P004,Sneakers,Shoes,Essen,18,9,111.42,2005.55,99,28
2026-03-11,P004,Sneakers,Shoes,Köln,9,5,67.29,605.64,103,35
2026-03-11,P004,Sneakers,Shoes,München,25,16,62.01,1550.36,69,45
2026-03-11,P004,Sneakers,Shoes,Berlin,21,9,135.76,2850.98,91,39
2026-03-11,P005,Leather Boots,Shoes,Düsseldorf,4,3,71.26,285.03,155,40
2026-03-11,P005,Leather Boots,Shoes,Essen,23,15,83.84,1928.26,26,35
2026-03-11,P005,Leather Boots,Shoes,Köln,11,5,73.11,804.19,118,40
2026-03-11,P005,Leather Boots,Shoes,München,8,5,98.32,786.57,148,50
2026-03-11,P005,Leather Boots,Shoes,Berlin,18,13,112.79,2030.16,81,56
2026-03-11,P006,Handbag,Accessories,Düsseldorf,23,16,35.37,813.52,75,43
2026-03-11,P006,Handbag,Accessories,Essen,26,10,70.32,1828.34,95,41
2026-03-11,P006,Handbag,Accessories,Köln,15,8,54.01,810.09,110,41
2026-03-11,P006,Handbag,Accessories,München,8,4,70.36,562.87,147,30
2026-03-11,P006,Handbag,Accessories,Berlin,0,1,79.39,0.0,134,39
2026-03-11,P007,Belt,Accessories,Düsseldorf,19,10,91.9,1746.18,107,54
2026-03-11,P007,Belt,Accessories,Essen,25,13,15.12,378.09,48,55
2026-03-11,P007,Belt,Accessories,Köln,13,5,72.38,940.9,134,58
2026-03-11,P007,Belt,Accessories,München,27,14,80.09,2162.43,48,32
2026-03-11,P007,Belt,Accessories,Berlin,9,4,92.24,830.17,106,36
2026-03-11,P008,Winter Jacket,Outerwear,Düsseldorf,7,3,103.59,725.12,114,44
2026-03-11,P008,Winter Jacket,Outerwear,Essen,7,5,176.27,1233.9,143,53
2026-03-11,P008,Winter Jacket,Outerwear,Köln,5,2,116.51,582.57,94,33
2026-03-11,P008,Winter Jacket,Outerwear,München,20,9,201.45,4029.03,90,27
2026-03-11,P008,Winter Jacket,Outerwear,Berlin,27,18,157.22,4244.92,93,49
2026-03-11,P009,Blazer,Outerwear,Düsseldorf,21,8,197.9,4155.97,98,32
2026-03-11,P009,Blazer,Outerwear,Essen,30,21,181.32,5439.67,69,52
2026-03-11,P009,Blazer,Outerwear,Köln,1,1,131.42,131.42,140,58
2026-03-11,P009,Blazer,Outerwear,München,2,1,212.36,424.72,107,55
2026-03-11,P009,Blazer,Outerwear,Berlin,19,9,122.37,2325.08,66,36
2026-03-11,P010,Sports Hoodie,Sportswear,Düsseldorf,11,4,66.54,731.91,140,26
2026-03-11,P010,Sports Hoodie,Sportswear,Essen,17,7,70.64,1200.84,71,50
2026-03-11,P010,Sports Hoodie,Sportswear,Köln,28,14,60.71,1699.77,67,44
2026-03-11,P010,Sports Hoodie,Sportswear,München,24,16,79.99,1919.86,133,32
2026-03-11,P010,Sports Hoodie,Sportswear,Berlin,9,4,62.42,561.8,119,27
2026-03-12,P001,Basic T-Shirt,Clothing,Düsseldorf,18,8,49.09,883.55,78,53
2026-03-12,P001,Basic T-Shirt,Clothing,Essen,19,10,69.6,1322.33,83,42
2026-03-12,P001,Basic T-Shirt,Clothing,Köln,20,10,53.33,1066.7,111,52
2026-03-12,P001,Basic T-Shirt,Clothing,München,14,6,50.43,706.06,89,41
2026-03-12,P001,Basic T-Shirt,Clothing,Berlin,4,2,26.8,107.22,124,40
2026-03-12,P002,Slim Jeans,Clothing,Düsseldorf,24,19,64.63,1551.07,79,44
2026-03-12,P002,Slim Jeans,Clothing,Essen,11,4,73.15,804.66,99,42
2026-03-12,P002,Slim Jeans,Clothing,Köln,18,7,38.53,693.57,76,31
2026-03-12,P002,Slim Jeans,Clothing,München,13,7,69.35,901.52,75,58
2026-03-12,P002,Slim Jeans,Clothing,Berlin,12,8,52.14,625.67,136,38
2026-03-12,P003,Summer Dress,Clothing,Düsseldorf,29,12,43.66,1266.23,107,44
2026-03-12,P003,Summer Dress,Clothing,Essen,0,1,36.86,0.0,136,55
2026-03-12,P003,Summer Dress,Clothing,Köln,9,6,61.61,554.45,81,59
2026-03-12,P003,Summer Dress,Clothing,München,16,7,32.01,512.12,47,45
2026-03-12,P003,Summer Dress,Clothing,Berlin,7,4,54.25,379.73,147,40
2026-03-12,P004,Sneakers,Shoes,Düsseldorf,17,12,56.49,960.37,117,41
2026-03-12,P004,Sneakers,Shoes,Essen,8,6,106.2,849.59,111,59
2026-03-12,P004,Sneakers,Shoes,Köln,5,2,55.88,279.39,152,53
2026-03-12,P004,Sneakers,Shoes,München,29,12,97.77,2835.46,83,47
2026-03-12,P004,Sneakers,Shoes,Berlin,5,2,98.71,493.54,113,37
2026-03-12,P005,Leather Boots,Shoes,Düsseldorf,8,5,91.79,734.29,95,43
2026-03-12,P005,Leather Boots,Shoes,Essen,10,6,103.93,1039.34,154,55
2026-03-12,P005,Leather Boots,Shoes,Köln,6,3,120.52,723.14,73,26
2026-03-12,P005,Leather Boots,Shoes,München,30,23,123.15,3694.45,83,55
2026-03-12,P005,Leather Boots,Shoes,Berlin,21,14,141.35,2968.36,137,27
2026-03-12,P006,Handbag,Accessories,Düsseldorf,8,5,66.71,533.64,109,55
2026-03-12,P006,Handbag,Accessories,Essen,0,1,73.42,0.0,162,45
2026-03-12,P006,Handbag,Accessories,Köln,18,11,39.03,702.57,124,34
2026-03-12,P006,Handbag,Accessories,München,13,6,48.06,624.82,139,42
2026-03-12,P006,Handbag,Accessories,Berlin,30,12,63.65,1909.46,104,38
2026-03-12,P007,Belt,Accessories,Düsseldorf,21,9,44.33,930.96,88,36
2026-03-12,P007,Belt,Accessories,Essen,13,10,23.84,309.88,122,46
2026-03-12,P007,Belt,Accessories,Köln,3,2,23.46,70.38,132,36
2026-03-12,P007,Belt,Accessories,München,22,16,87.17,1917.77,91,37
2026-03-12,P007,Belt,Accessories,Berlin,0,1,77.25,0.0,126,44
2026-03-12,P008,Winter Jacket,Outerwear,Düsseldorf,21,9,195.94,4114.7,97,27
2026-03-12,P008,Winter Jacket,Outerwear,Essen,22,17,105.98,2331.53,51,51
2026-03-12,P008,Winter Jacket,Outerwear,Köln,26,17,185.7,4828.2,88,50
2026-03-12,P008,Winter Jacket,Outerwear,München,11,7,175.08,1925.84,61,55
2026-03-12,P008,Winter Jacket,Outerwear,Berlin,5,2,202.11,1010.56,134,50
2026-03-12,P009,Blazer,Outerwear,Düsseldorf,9,8,140.83,1267.43,37,33
2026-03-12,P009,Blazer,Outerwear,Essen,10,8,209.37,2093.68,60,31
2026-03-12,P009,Blazer,Outerwear,Köln,31,12,162.64,5041.93,51,31
2026-03-12,P009,Blazer,Outerwear,München,16,7,155.6,2489.61,77,35
2026-03-12,P009,Blazer,Outerwear,Berlin,11,7,146.99,1616.88,123,52
2026-03-12,P010,Sports Hoodie,Sportswear,Düsseldorf,11,4,62.28,685.11,134,58
2026-03-12,P010,Sports Hoodie,Sportswear,Essen,21,9,85.03,1785.56,79,43
2026-03-12,P010,Sports Hoodie,Sportswear,Köln,2,1,34.3,68.6,128,43
2026-03-12,P010,Sports Hoodie,Sportswear,München,20,17,114.07,2281.31,119,49
2026-03-12,P010,Sports Hoodie,Sportswear,Berlin,11,9,66.71,733.79,102,54
2026-03-13,P001,Basic T-Shirt,Clothing,Düsseldorf,20,13,46.42,928.49,52,25
2026-03-13,P001,Basic T-Shirt,Clothing,Essen,14,7,69.55,973.66,92,48
2026-03-13,P001,Basic T-Shirt,Clothing,Köln,20,17,76.02,1520.4,91,33
2026-03-13,P001,Basic T-Shirt,Clothing,München,30,17,44.35,1330.6,60,30
2026-03-13,P001,Basic T-Shirt,Clothing,Berlin,22,13,54.99,1209.67,61,31
2026-03-13,P002,Slim Jeans,Clothing,Düsseldorf,0,1,66.51,0.0,72,31
2026-03-13,P002,Slim Jeans,Clothing,Essen,21,9,79.1,1661.09,45,54
2026-03-13,P002,Slim Jeans,Clothing,Köln,13,5,50.05,650.6,106,46
2026-03-13,P002,Slim Jeans,Clothing,München,16,11,29.47,471.46,132,43
2026-03-13,P002,Slim Jeans,Clothing,Berlin,11,7,65.94,725.36,92,35
2026-03-13,P003,Summer Dress,Clothing,Düsseldorf,0,1,35.48,0.0,102,31
2026-03-13,P003,Summer Dress,Clothing,Essen,12,9,20.84,250.06,112,28
2026-03-13,P003,Summer Dress,Clothing,Köln,16,8,72.36,1157.73,109,47
2026-03-13,P003,Summer Dress,Clothing,München,14,5,47.64,666.92,95,50
2026-03-13,P003,Summer Dress,Clothing,Berlin,9,4,68.07,612.66,163,45
2026-03-13,P004,Sneakers,Shoes,Düsseldorf,4,3,113.03,452.13,108,32
2026-03-13,P004,Sneakers,Shoes,Essen,19,16,91.67,1741.71,94,39
2026-03-13,P004,Sneakers,Shoes,Köln,18,7,75.23,1354.22,65,52
2026-03-13,P004,Sneakers,Shoes,München,8,5,54.35,434.83,88,55
2026-03-13,P004,Sneakers,Shoes,Berlin,0,1,143.95,0.0,151,59
2026-03-13,P005,Leather Boots,Shoes,Düsseldorf,17,7,71.56,1216.5,82,56
2026-03-13,P005,Leather Boots,Shoes,Essen,11,5,129.25,1421.79,114,49
2026-03-13,P005,Leather Boots,Shoes,Köln,17,7,71.22,1210.79,87,48
2026-03-13,P005,Leather Boots,Shoes,München,24,11,121.6,2918.47,91,42
2026-03-13,P005,Leather Boots,Shoes,Berlin,24,12,113.68,2728.36,40,36
2026-03-13,P006,Handbag,Accessories,Düsseldorf,11,7,63.76,701.34,123,36
2026-03-13,P006,Handbag,Accessories,Essen,0,1,55.82,0.0,141,30
2026-03-13,P006,Handbag,Accessories,Köln,16,12,63.58,1017.33,81,53
2026-03-13,P006,Handbag,Accessories,München,12,8,26.29,315.47,84,57
2026-03-13,P006,Handbag,Accessories,Berlin,14,6,54.82,767.46,76,56
2026-03-13,P007,Belt,Accessories,Düsseldorf,16,6,69.06,1104.91,91,48
2026-03-13,P007,Belt,Accessories,Essen,7,4,53.45,374.17,101,46
2026-03-13,P007,Belt,Accessories,Köln,25,10,66.85,1671.37,73,36
2026-03-13,P007,Belt,Accessories,München,25,21,55.2,1380.07,103,28
2026-03-13,P007,Belt,Accessories,Berlin,26,17,93.16,2422.28,58,55
2026-03-13,P008,Winter Jacket,Outerwear,Düsseldorf,13,6,173.57,2256.4,63,49
2026-03-13,P008,Winter Jacket,Outerwear,Essen,17,9,143.62,2441.5,67,36
2026-03-13,P008,Winter Jacket,Outerwear,Köln,13,5,216.03,2808.43,107,52
2026-03-13,P008,Winter Jacket,Outerwear,München,20,13,211.7,4234.09,87,40
2026-03-13,P008,Winter Jacket,Outerwear,Berlin,24,11,182.73,4385.52,115,51
2026-03-13,P009,Blazer,Outerwear,Düsseldorf,10,5,165.47,1654.68,94,52
2026-03-13,P009,Blazer,Outerwear,Essen,18,7,117.63,2117.42,62,38
2026-03-13,P009,Blazer,Outerwear,Köln,5,2,195.64,978.18,116,40
2026-03-13,P009,Blazer,Outerwear,München,24,15,212.89,5109.45,107,41
2026-03-13,P009,Blazer,Outerwear,Berlin,9,4,112.54,1012.85,105,47
2026-03-13,P010,Sports Hoodie,Sportswear,Düsseldorf,16,13,57.54,920.59,110,42
2026-03-13,P010,Sports Hoodie,Sportswear,Essen,9,4,90.29,812.59,106,51
2026-03-13,P010,Sports Hoodie,Sportswear,Köln,22,9,69.57,1530.56,121,46
2026-03-13,P010,Sports Hoodie,Sportswear,München,10,5,40.01,400.07,110,48
2026-03-13,P010,Sports Hoodie,Sportswear,Berlin,15,7,61.68,925.14,135,42
2026-03-14,P001,Basic T-Shirt,Clothing,Düsseldorf,26,11,27.14,705.72,103,53
2026-03-14,P001,Basic T-Shirt,Clothing,Essen,37,16,58.96,2181.35,103,50
2026-03-14,P001,Basic T-Shirt,Clothing,Köln,5,2,62.61,313.05,103,31
2026-03-14,P001,Basic T-Shirt,Clothing,München,4,3,49.34,197.36,76,32
2026-03-14,P001,Basic T-Shirt,Clothing,Berlin,4,3,34.48,137.91,115,30
2026-03-14,P002,Slim Jeans,Clothing,Düsseldorf,8,4,54.97,439.77,97,46
2026-03-14,P002,Slim Jeans,Clothing,Essen,24,18,61.17,1467.98,61,29
2026-03-14,P002,Slim Jeans,Clothing,Köln,21,14,30.5,640.43,133,25
2026-03-14,P002,Slim Jeans,Clothing,München,9,7,79.29,713.65,123,54
2026-03-14,P002,Slim Jeans,Clothing,Berlin,0,1,78.63,0.0,127,54
2026-03-14,P003,Summer Dress,Clothing,Düsseldorf,17,8,53.1,902.78,76,42
2026-03-14,P003,Summer Dress,Clothing,Essen,16,8,34.44,551.01,103,54
2026-03-14,P003,Summer Dress,Clothing,Köln,18,15,41.97,755.39,73,52
2026-03-14,P003,Summer Dress,Clothing,München,14,6,49.83,697.69,51,59
2026-03-14,P003,Summer Dress,Clothing,Berlin,31,13,79.1,2451.96,99,25
2026-03-14,P004,Sneakers,Shoes,Düsseldorf,10,6,79.0,789.96,155,29
2026-03-14,P004,Sneakers,Shoes,Essen,24,10,112.6,2702.3,93,35
2026-03-14,P004,Sneakers,Shoes,Köln,14,6,96.41,1349.69,65,49
2026-03-14,P004,Sneakers,Shoes,München,27,24,149.91,4047.51,85,29
2026-03-14,P004,Sneakers,Shoes,Berlin,12,5,129.11,1549.31,58,41
2026-03-14,P005,Leather Boots,Shoes,Düsseldorf,16,9,68.74,1099.82,71,37
2026-03-14,P005,Leather Boots,Shoes,Essen,0,1,113.47,0.0,121,58
2026-03-14,P005,Leather Boots,Shoes,Köln,31,19,139.36,4320.29,87,57
2026-03-14,P005,Leather Boots,Shoes,München,14,8,57.71,807.88,138,54
2026-03-14,P005,Leather Boots,Shoes,Berlin,19,11,69.3,1316.62,89,35
2026-03-14,P006,Handbag,Accessories,Düsseldorf,13,7,21.62,281.1,46,55
2026-03-14,P006,Handbag,Accessories,Essen,20,10,48.93,978.52,112,28
2026-03-14,P006,Handbag,Accessories,Köln,26,11,71.14,1849.61,106,39
2026-03-14,P006,Handbag,Accessories,München,15,8,20.75,311.19,69,43
2026-03-14,P006,Handbag,Accessories,Berlin,27,21,71.17,1921.59,91,50
2026-03-14,P007,Belt,Accessories,Düsseldorf,18,7,84.4,1519.15,55,43
2026-03-14,P007,Belt,Accessories,Essen,23,12,45.81,1053.64,79,28
2026-03-14,P007,Belt,Accessories,Köln,1,1,36.47,36.47,130,25
2026-03-14,P007,Belt,Accessories,München,33,25,38.51,1270.89,45,47
2026-03-14,P007,Belt,Accessories,Berlin,18,11,65.8,1184.35,93,46
2026-03-14,P008,Winter Jacket,Outerwear,Düsseldorf,16,7,197.82,3165.14,85,41
2026-03-14,P008,Winter Jacket,Outerwear,Essen,30,12,108.97,3268.99,114,33
2026-03-14,P008,Winter Jacket,Outerwear,Köln,5,2,106.68,533.41,109,40
2026-03-14,P008,Winter Jacket,Outerwear,München,0,1,141.29,0.0,162,41
2026-03-14,P008,Winter Jacket,Outerwear,Berlin,10,4,147.46,1474.62,123,44
2026-03-14,P009,Blazer,Outerwear,Düsseldorf,7,3,193.55,1354.83,103,58
2026-03-14,P009,Blazer,Outerwear,Essen,21,16,135.64,2848.49,110,31
2026-03-14,P009,Blazer,Outerwear,Köln,14,10,217.98,3051.73,115,32
2026-03-14,P009,Blazer,Outerwear,München,21,10,202.72,4257.15,55,58
2026-03-14,P009,Blazer,Outerwear,Berlin,9,4,215.21,1936.87,75,58
2026-03-14,P010,Sports Hoodie,Sportswear,Düsseldorf,22,9,74.38,1636.45,111,31
2026-03-14,P010,Sports Hoodie,Sportswear,Essen,21,13,42.91,901.02,76,35
2026-03-14,P010,Sports Hoodie,Sportswear,Köln,35,21,82.2,2877.17,89,56
2026-03-14,P010,Sports Hoodie,Sportswear,München,14,7,74.83,1047.56,57,52
2026-03-14,P010,Sports Hoodie,Sportswear,Berlin,28,14,112.12,3139.39,79,37
2026-03-15,P001,Basic T-Shirt,Clothing,Düsseldorf,4,2,20.5,81.99,94,44
2026-03-15,P001,Basic T-Shirt,Clothing,Essen,18,7,42.47,764.53,60,28
2026-03-15,P001,Basic T-Shirt,Clothing,Köln,1,1,79.36,79.36,132,50
2026-03-15,P001,Basic T-Shirt,Clothing,München,6,4,64.65,387.93,63,32
2026-03-15,P001,Basic T-Shirt,Clothing,Berlin,12,10,51.63,619.54,117,53
2026-03-15,P002,Slim Jeans,Clothing,Düsseldorf,25,14,47.22,1180.46,89,50
2026-03-15,P002,Slim Jeans,Clothing,Essen,21,9,56.14,1178.91,66,55
2026-03-15,P002,Slim Jeans,Clothing,Köln,0,1,35.29,0.0,135,27
2026-03-15,P002,Slim Jeans,Clothing,München,18,8,22.52,405.35,99,27
2026-03-15,P002,Slim Jeans,Clothing,Berlin,12,5,20.6,247.19,110,36
2026-03-15,P003,Summer Dress,Clothing,Düsseldorf,26,13,47.73,1240.91,80,51
2026-03-15,P003,Summer Dress,Clothing,Essen,37,33,64.19,2375.09,67,58
2026-03-15,P003,Summer Dress,Clothing,Köln,11,5,27.64,304.0,92,56
2026-03-15,P003,Summer Dress,Clothing,München,26,10,49.95,1298.82,95,51
2026-03-15,P003,Summer Dress,Clothing,Berlin,19,7,26.87,510.55,78,44
2026-03-15,P004,Sneakers,Shoes,Düsseldorf,23,10,141.44,3253.17,80,29
2026-03-15,P004,Sneakers,Shoes,Essen,26,14,122.13,3175.39,104,55
2026-03-15,P004,Sneakers,Shoes,Köln,23,9,133.82,3077.95,58,46
2026-03-15,P004,Sneakers,Shoes,München,22,9,112.31,2470.77,35,47
2026-03-15,P004,Sneakers,Shoes,Berlin,11,5,108.87,1197.58,90,49
